"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
16760015,"julianhyde/optiq",4,19,96,1200,1529,"high","test+src",15,"Friday","1",613,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.351847639941371,"1","0","1","1","0","e5b0d9d68b802f12aeaaef32ce7ef6a274a2ebda",1,1,0,1,0,0,0,0,0,1,0,0,"2014-01-11 01:56:47",0,0,"more_week_ago",1
16798501,"julianhyde/optiq",1,1,3,18,67,"faible","test+src",19,"Saturday","1",614,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.978581888985714,"1","0","1","1","0","03e42c6c293d82f1c8680381a0cb15a272dbf76a",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-12 00:12:18",0,0,"more_week_ago",1
16800759,"julianhyde/optiq",2,19,26,187,587,"high","test+src",20,"Saturday","1",614,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.514239048020527,"1","0","1","1","0","221739354b56e34e9f1d41b42a0e6881a8f5ddee",1,1,0,1,0,0,0,0,0,1,0,0,"2014-01-12 01:08:41",0,0,"more_week_ago",1
16804471,"julianhyde/optiq",1,1,1,0,9,"faible","test+src",22,"Saturday","1",614,"daily","PUSH",1,0,1,1,1,1,1,1,1,1,0,"1","0","1","1","0","913938b1a1f41e41a343d4f92442b3ed36a4e2d5",0,0,0,0,0,0,0,0,0,0,0,0,"2014-01-12 03:32:51",1,0.1,"less_day",1
16810058,"julianhyde/optiq",1,1,1,6,5,"faible","src",4,"Sunday","1",614,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0,"1","0","1","1","0","117ebb81e2b04f9883846b6f45a58d2e055b7146",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-12 09:03:15",1,0.2,"less_day",1
16810768,"julianhyde/optiq",1,1,13,931,26,"moy","test+src",4,"Sunday","1",614,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.64714191064418,"1","0","1","1","0","b5238ae75627516a49724ffd2bcb983aa15b2b85",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-12 09:47:36",0,0.2,"less_day",1
16836027,"julianhyde/optiq",1,1,2,3,4,"faible","src",17,"Sunday","1",615,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.591672778582327,"1","0","1","1","0","39595df932a66a47fcc21558d1ffe5139297b3ea",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-12 22:14:24",0,0.2,"less_day",1
16896009,"julianhyde/optiq",5,19,99,2127,1646,"high","test+src+doc+other",17,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.314167508956116,"1","0","1","1","0","cdc14f1af2e9c9bcbdac800a3d01951785640065",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-13 22:42:21",0,0.2,"day_ago",1
16900602,"julianhyde/optiq",1,1,2,1,208,"faible","src",18,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.953101781493986,"1","0","1","1","0","f2173519f8cc1a77b39afafd9d75a877edb24a3f",0,0,0,0,0,0,0,0,0,1,0,0,"2014-01-13 23:38:48",0,0.2,"day_ago",1
16903102,"julianhyde/optiq",1,1,1,1,69,"faible","src",19,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","b01c108f0bf2ca551b8fb223782a8b6a101c2302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 00:37:21",0,0.2,"day_ago",0
16903457,"julianhyde/optiq",1,1,1,33,33,"faible","src",19,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","b402dfa50637e3aeaa8528e044e573e9a9a07a7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 00:55:01",0,0.2,"day_ago",0
16903529,"julianhyde/optiq",1,1,1,4,7,"faible","src",19,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","1a5bdfcedf6c2bb2a66046d626712121696ac9f2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 01:02:14",0,0.2,"day_ago",0
16903788,"julianhyde/optiq",1,1,2,5,5,"faible","other",19,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.721928094887362,"","","","","","b01cfbc783906fdca5f250199845d2563dd95e1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 01:00:29",0,0.2,"day_ago",0
16904039,"julianhyde/optiq",1,1,5,14,14,"faible","other",19,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.978041665781516,"","","","","","17141312a7820efd52ab4d19d8d92d02af0043d5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 01:07:16",0,0.1,"day_ago",0
16904054,"julianhyde/optiq",1,1,5,14,14,"faible","other",19,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.978041665781516,"","","","","","5a15797f2a88f56411a61afb48ca856d44a2af6b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 01:13:47",0,0,"day_ago",0
16904404,"julianhyde/optiq",1,1,1,1,2,"faible","src",20,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","f6fe9d11e66ee5d4e3956339a10a82117feb4304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-14 01:17:55",0,0,"day_ago",0
16907948,"julianhyde/optiq",1,1,2,4,32,"faible","test+src",21,"Monday","1",616,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.76420450650862,"1","0","1","1","0","664ac3080d73c2543f0afed3ae898d3d92933fa6",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-14 02:47:33",0,0,"day_ago",1
16956518,"julianhyde/optiq",1,1,13,305,14,"moy","src",15,"Tuesday","1",617,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.706980136076717,"1","0","1","1","0","dde97da70abfbbd7ea3e08b28b147f43d5fbd615",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-14 20:52:01",0,0,"week_ago",1
16958127,"julianhyde/optiq",1,1,2,1,36,"faible","test+src",16,"Tuesday","1",617,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.494182934849789,"1","0","1","1","0","b575e35b994c7a696956984d05d6d6edb0b881b2",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-14 21:20:50",0,0,"week_ago",1
16982595,"julianhyde/optiq",2,19,7,40,120,"faible","test+src",3,"Wednesday","1",617,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.469335532058799,"1","0","1","1","0","6bd6e8e648880856fd23543529228cfcede4825f",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-15 08:36:01",0,0,"week_ago",1
17074989,"julianhyde/optiq",1,1,10,185,559,"moy","test+src+other",12,"Thursday","1",618,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.760660057157902,"1","0","1","1","0","3d256ca1ee44f61f1a32b5bb670d1a6d075319c7",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-16 17:35:42",0,0,"week_ago",1
17078669,"julianhyde/optiq",1,1,5,327,65,"faible","test+src",13,"Thursday","1",618,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.706331675268076,"1","0","1","1","0","045f60a6c02eb6544f2dac67ce02245ef84d3165",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-16 18:39:29",0,0,"week_ago",1
17113666,"julianhyde/optiq",1,1,1,7,10,"faible","test+src",3,"Friday","1",619,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","05ff5a024086b6136ca4cedd0e549a0bfb7788c5",0,1,0,0,0,0,0,0,0,1,0,0,"2014-01-17 08:13:01",0,0,"week_ago",1
17115299,"julianhyde/optiq",1,1,5,76,80,"faible","src",3,"Friday","1",619,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.916674341463546,"1","0","1","1","0","3629ffbffb9f5b969798d6a4693992cab97b967c",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-17 08:57:25",0,0,"week_ago",1
17210881,"julianhyde/optiq",1,1,23,358,848,"moy","test+src",1,"Sunday","1",621,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.85236717762372,"","","","","","7971fbf3aef6023115f5984826d78c296a44cae6",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-19 06:28:51",0,0,"week_ago",0
17210996,"julianhyde/optiq",1,1,1,0,37,"faible","src",1,"Sunday","1",621,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0,"1","0","1","1","0","d9c0a899bc7d1517f2ab8a842a2b9adcdba03c65",0,0,0,0,0,0,0,0,0,0,0,0,"2014-01-19 06:36:09",0,0,"week_ago",1
17215300,"julianhyde/optiq",1,1,9,63,235,"moy","test+src+other",5,"Sunday","1",621,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.713620372930604,"1","0","1","1","0","2cdbcac089523ca9af3f08549f7f10137ac6a412",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-19 10:31:02",0,0,"week_ago",1
17241666,"julianhyde/optiq",1,1,1,6,7,"faible","src",17,"Sunday","1",622,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","0fbd4e13be3d7441e5db3db683939d667c89314d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-19 22:00:59",0,0,"week_ago",0
17292304,"julianhyde/optiq",1,1,1,1,6,"faible","other",13,"Monday","1",622,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","c5bbb7b61dd4abc7a7fbf5617195e7dd8df52b07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-20 18:29:45",0,0,"more_week_ago",0
17292830,"julianhyde/optiq",1,1,1,2,5,"faible","other",13,"Monday","1",622,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","4b479c91df2b763de6ab2fb6527bf0f04cd2ca8a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-20 18:40:08",0,0,"",0
17302248,"julianhyde/optiq",1,1,2,3,3,"faible","test+src+other",16,"Monday","1",623,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.91829583405449,"1","0","1","1","0","271bca11f4b53732d00d946e8774f5cacdc80c7d",0,0,0,0,0,0,0,0,0,1,0,0,"2014-01-20 21:33:59",0,0,"",1
17302486,"julianhyde/optiq",1,1,9,31,82,"moy","test+src+other",16,"Monday","1",623,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.796421721143942,"1","0","1","1","0","e609b9df578efcf42003aa03a86b6e611d9986ad",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-20 21:39:28",0,0,"",1
17313947,"julianhyde/optiq",1,1,14,814,939,"moy","test+src",20,"Monday","1",623,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.699044578845244,"1","0","1","1","0","a0124a27152bd2b1556c36c61e584d0a8bde7979",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-21 01:49:38",0,0,"",1
17324688,"julianhyde/optiq",2,19,18,845,972,"faible","test+src+other",2,"Tuesday","1",623,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.322394460041418,"1","0","1","1","0","8e2f4ec326074e799788f0d83bf9aa647ed30d93",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-21 07:21:16",0,0,"",1
17326349,"julianhyde/optiq",1,1,2,11,17,"faible","test+src",3,"Tuesday","1",623,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0.371232326640876,"1","0","1","1","0","2338308ea25864cf40b08a99df1dc9ab4fda7567",0,0,0,0,0,0,0,0,0,1,0,0,"2014-01-21 08:14:38",1,0.1,"less_day",1
17450648,"julianhyde/optiq",1,1,54,1205,1774,"high","test+src+other",21,"Wednesday","1",625,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.595703334091173,"1","0","1","1","0","d8a4eeb8d5eb8a138e1e3a3e6748a6d8a3aa2e8f",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-23 02:04:04",0,0.1,"day_ago",1
17451383,"julianhyde/optiq",1,1,5,7,55,"faible","test+src+other",21,"Wednesday","1",625,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0.795522442375447,"1","0","1","1","0","734a3e3530b59b15d144010f4349477b27055fa8",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-23 02:24:21",1,0.2,"less_day",1
17518296,"julianhyde/optiq",1,1,1,0,29,"faible","src",19,"Thursday","1",626,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0,"","","","","","626907e85142983cea5ad01ad2c45adeb848964a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-24 00:51:15",0,0.2,"less_day",0
17522435,"julianhyde/optiq",1,1,1,2,2,"faible","src",21,"Thursday","0",0,"other","PR",1,0,1,1,0,1,0,1,0,1,0,"1","0","1","1","0","1ca9b2506de9792482ce71ecc799be444920fe44",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-24 02:58:13",1,0.3,"less_day",1
17525135,"julianhyde/optiq",1,1,1,2,2,"faible","src",23,"Thursday","1",626,"daily","MERGE",1,0,1,1,0,1,0,1,0,1,0,"1","0","1","1","0","1975a081a4e6613f8e3c096552f6fe4c5e58ad0c",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-24 04:13:32",1,0.3,"less_day",1
17527657,"julianhyde/optiq",1,1,31,120,160,"moy","test+src",0,"Friday","1",626,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.789445180028305,"1","0","1","1","0","b9309512a4817675955cd96daef978ec8b11f917",1,1,0,1,0,0,0,0,0,1,0,0,"2014-01-24 05:45:44",0,0.3,"less_day",1
17562713,"julianhyde/optiq",1,1,4,43,34,"faible","test+src",13,"Friday","1",626,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.747452252500488,"1","0","1","1","0","837033f1a3f1fa68f5e6fbd9b5f334759b206243",1,0,0,0,0,0,0,0,0,1,0,0,"2014-01-24 18:16:38",0,0.3,"less_day",1
17567504,"julianhyde/optiq",1,1,1,2,2,"faible","other",14,"Friday","1",627,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","4f99ac48c6a371bd6ec85bb57b71cfe941b01e78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-24 19:41:50",0,0.3,"less_day",0
17681316,"julianhyde/optiq",1,1,2,16,32,"faible","test+src",1,"Monday","1",629,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.937734293986804,"1","0","1","1","0","3709d7501fbd27c93d66c6f7c606624386b409fc",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-27 06:36:33",0,0.3,"week_ago",1
17684894,"julianhyde/optiq",1,1,8,306,247,"moy","src",3,"Monday","1",629,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.588410609343829,"1","0","1","1","0","8e5751d097bb20f6860a9194098e878329870b8d",0,1,0,0,0,0,0,0,0,1,0,0,"2014-01-27 08:45:29",0,0.3,"week_ago",1
17715113,"julianhyde/optiq",2,19,11,315,257,"faible","src",13,"Monday","0",629,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.405639062229566,"1","0","1","1","0","8b720479fa450471f8d332167bd7bf4c2c062de3",0,0,0,0,0,0,0,0,0,1,0,0,"2014-01-27 18:34:34",0,0.2,"week_ago",1
17740165,"julianhyde/optiq",1,1,79,270,580,"high","test+src+other",21,"Monday","1",630,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.752945263780232,"1","0","1","1","0","d1295c40a9a54b1f411e4a50576aa0a567742f16",1,1,0,1,0,0,0,0,0,1,0,0,"2014-01-28 02:16:55",0,0.2,"week_ago",1
17821345,"julianhyde/optiq",1,1,362,2274,2720,"high","test+src+other",2,"Wednesday","1",631,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.823450485386307,"1","0","1","1","0","fa95ca4484fdaf785e0a87b557ca54a0993b4eb0",1,1,0,1,1,0,0,0,1,1,0,0,"2014-01-29 07:53:43",0,0.1,"week_ago",1
17821919,"julianhyde/optiq",1,1,2,4,4,"faible","src",3,"Wednesday","1",631,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.811278124459133,"1","0","1","1","0","3b768469f00c2a2cd84aa29402d4d8c3d8e64e90",0,0,0,0,0,0,0,0,0,0,0,0,"2014-01-29 08:09:59",0,0.1,"week_ago",1
17857105,"julianhyde/optiq",2,19,8,18,27,"moy","test+src",13,"Wednesday","0",632,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.980287253819064,"1","0","1","1","0","9654e5253bd8a17a2671403dfca8ea13c9432076",0,0,0,0,0,0,0,0,0,1,0,0,"2014-01-29 19:03:02",0,0,"week_ago",1
17968504,"julianhyde/optiq",1,1,230,3735,2700,"high","test+src+other",5,"Friday","1",633,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.760698584423646,"1","0","1","1","0","d9846bd791ead9bbb0ccbdec4eeeac52517a9bf6",1,1,0,1,1,0,0,0,0,1,0,0,"2014-01-31 10:47:35",0,0,"week_ago",1
18003370,"julianhyde/optiq",1,1,75,1734,1657,"high","test+src+other",16,"Friday","1",634,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.498019218182886,"1","0","1","1","0","973e0d07234556db4a7969c4bc36dc307810d194",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-31 21:11:00",0,0,"week_ago",1
18010057,"julianhyde/optiq",1,1,42,55,91,"high","test+src+other",17,"Friday","1",634,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.937363240734267,"1","0","1","1","0","2692e5009bc243dfc99b44e8bd532eb310e50b3e",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-31 23:00:22",0,0,"week_ago",1
18013267,"julianhyde/optiq",1,1,11,14,19,"moy","src+other",19,"Friday","1",634,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.791925059883815,"1","0","1","1","0","8983f6bebe986dd342471e9b9eb0cad6bc690993",1,0,0,0,0,0,0,0,0,1,0,0,"2014-02-01 00:03:11",0,0,"more_week_ago",1
18291671,"julianhyde/optiq",2,19,17,79,118,"moy","test+src+other",13,"Wednesday","1",639,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.387106348382517,"1","0","1","1","0","eaa6dcd3a0f3230f196b2877ef07c6cb377a9b85",0,1,0,0,0,0,0,0,0,1,0,0,"2014-02-05 18:53:06",0,0,"more_week_ago",1
18305450,"julianhyde/optiq",2,19,23,98,275,"moy","other",16,"Wednesday","1",639,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.346863129965717,"","","","","","f424627cce08b7c758b21a13b6396cef5cc27413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-05 22:21:35",0,0,"more_week_ago",0
18314117,"julianhyde/optiq",1,1,3,7,25,"faible","test+src",19,"Wednesday","1",639,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.942829690585311,"1","0","1","1","0","f4725fcfdd8d65f7c94e101306c9af705fb83ce2",0,1,0,0,0,0,0,0,0,1,0,0,"2014-02-06 00:50:12",0,0,"more_week_ago",1
18314487,"julianhyde/optiq",2,19,6,19,34,"faible","src",19,"Wednesday","1",639,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.186651980192944,"1","0","1","1","0","b248562ebd7081d329575c21ff8023f13bf75083",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-06 00:58:17",0,0,"more_week_ago",1
18380983,"julianhyde/optiq",1,1,10,89,84,"moy","src",18,"Thursday","1",640,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.841846605115192,"1","0","1","1","0","418bfbd525efa46cf5cc1e0cbde9bcf51c45f1b3",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-06 23:36:26",0,0,"more_week_ago",1
18540566,"julianhyde/optiq",1,1,3,38,40,"faible","src",15,"Sunday","0",13,"other","PR",1,0,1,1,0,0,0,0,0,0,0.44552141821167,"1","0","1","1","0","10c7d0ccaabc75ba9a10d98c5b86600c2bdc636a",0,0,0,0,0,0,0,0,0,1,0,0,"2014-02-09 20:21:23",0,0,"more_week_ago",1
18606583,"julianhyde/optiq",1,1,6,42,47,"faible","src",15,"Monday","1",644,"daily","MERGE",1,0,1,1,0,0,0,0,0,0,0.519633607295987,"1","0","1","1","0","e5a9a893313f2b18a987c98618f92bf142812695",0,0,0,0,0,0,0,0,0,1,0,0,"2014-02-10 20:41:50",0,0,"more_week_ago",1
18608648,"julianhyde/optiq",1,1,2,1,54,"faible","test+src",16,"Monday","1",644,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.684038435639042,"1","0","1","1","0","97c934d298dbd130557e105fc09b265874aac0ff",0,0,0,0,0,0,0,0,0,1,0,0,"2014-02-10 21:17:05",0,0,"more_week_ago",1
18754783,"julianhyde/optiq",1,1,34,591,1186,"high","test+src",15,"Wednesday","1",646,"daily","PUSH",1,0,1,1,1,1,0,0,1,1,0.831796627374349,"1","0","1","1","0","dea0f4482e5b84ed3de77f23a8bda4def49dcb86",1,1,0,1,1,0,0,0,0,1,0,0,"2014-02-12 20:03:18",0,0,"more_week_ago",1
18763443,"julianhyde/optiq",1,1,1,1,2,"faible","src",17,"Wednesday","1",646,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0,"1","0","1","1","0","ed1405085a2c760c8ab74fb7aa47a42fe6464ab1",1,0,0,0,0,0,0,0,0,0,0,0,"2014-02-12 22:11:35",0,0,"more_week_ago",1
18767249,"julianhyde/optiq",1,1,2,22,10,"faible","test+src",18,"Wednesday","0",19,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0.625262405223423,"1","0","1","1","0","9408bf578ae7735f6d402296bc5a7fc5782a1606",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-12 23:09:05",0,0,"more_week_ago",1
18777955,"julianhyde/optiq",1,1,7,87,160,"faible","src",21,"Wednesday","1",0,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0.829549985462006,"1","0","1","1","0","23bc0760841efd0b294b49d1538bccfab399ec65",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-13 02:49:08",0,0,"",1
18830133,"julianhyde/optiq",1,1,2,2,2,"faible","src",14,"Thursday","1",0,"other","PUSH",1,0,1,1,0,0,0,0,0,0,1,"1","0","1","1","0","8b0a22ee178b5f96cd2982ba75e8b36a2eb2ed5f",1,0,0,0,0,0,0,0,0,0,0,0,"2014-02-13 19:37:03",0,0,"",1
18836386,"julianhyde/optiq",1,1,2,2,34,"faible","test+src",16,"Thursday","1",647,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.91829583405449,"1","0","1","1","0","5a6b465b5b67cad20d309abe5d570e5311a03cbb",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-13 21:14:29",0,0,"",1
18853890,"julianhyde/optiq",2,19,5,10,62,"faible","src",21,"Thursday","1",647,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.289690082142848,"1","0","1","1","0","4794533d6be910cefc14be8132a5f79848535ef2",1,0,0,1,0,0,0,0,0,1,0,0,"2014-02-14 02:50:20",0,0,"",1
18904003,"julianhyde/optiq",1,1,65,155,272,"high","src+other",15,"Friday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.808453052540964,"1","0","1","1","0","7c1f91cf8f743c1851f944babd0352fe3c92606f",1,1,0,1,0,0,0,0,0,1,0,0,"2014-02-14 20:13:16",0,0,"",1
18906403,"julianhyde/optiq",1,1,1,1,1,"faible","src",15,"Friday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","7eec867d4cd8aeec91a341b36e1669b00d12e75f",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-14 21:00:28",0,0,"",1
18908151,"julianhyde/optiq",1,1,3,1,39,"faible","test+src",16,"Friday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.47940585620838,"1","0","1","1","0","3e72282ddaee02943c78a5491c16df9496c2706e",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-14 21:34:54",0,0,"",1
18912610,"julianhyde/optiq",1,1,1,2,2,"faible","other",18,"Friday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","a04d11d6929e7bac833be71b6aaf672188329f5d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-14 23:07:26",0,0,"",0
18915425,"julianhyde/optiq",1,1,1,20,80,"faible","src",19,"Friday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","fcd35523ef620bf81f704af61c26b81b8dbdab6a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-15 00:13:24",0,0,"",0
18917398,"julianhyde/optiq",1,1,6,42,97,"faible","test+src",20,"Friday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.69319497912803,"1","0","1","1","0","49773fa17dd74401cbd7b32c386b66a298cfc22f",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-15 01:16:39",0,0,"",1
18924412,"julianhyde/optiq",1,1,4,15,24,"faible","src",2,"Saturday","1",2,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0.773296782147469,"1","0","1","1","0","09cebaedf1d5603d7df4b89a7c49a9ee4ff134a4",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-15 07:38:42",0,0,"",1
18924516,"julianhyde/optiq",1,1,1,4,4,"faible","other",2,"Saturday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","d89caa90c52047aa0c009ae5796a515f40a8b387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-15 07:48:39",0,0,"",0
18924574,"julianhyde/optiq",1,1,5,14,14,"faible","other",2,"Saturday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.978041665781516,"","","","","","13abd51f3e09f162c3a5e73d1f2fbad5d8a7f3be",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-15 07:51:32",0,0,"",0
18924578,"julianhyde/optiq",1,1,5,14,14,"faible","other",2,"Saturday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.978041665781516,"","","","","","ef0d4b816f5eb29813b865ec2f3fb7dcda0a4f83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-15 07:53:29",0,0,"",0
18925069,"julianhyde/optiq",1,1,1,4,4,"faible","other",3,"Saturday","1",648,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","41af6b69eb187d5065714b3494f8ff0176935006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-15 08:17:51",0,0,"",0
